time,prediction
9371115,0.0009048751551433828
9371120,0.0009048751551433828
9371125,0.0009048751551433828
9371130,0.0009048751551433828
9371135,0.0009048751551433828
9371140,0.0016206708965216875
9371145,0.0009048751551433828
9371150,0.0009048751551433828
9371155,0.0016206708965216875
9371160,0.0009048751551433828
9371165,0.0009048751551433828
9371170,0.0009048751551433828
9371175,0.0016206708965216875
9371180,0.0009048751551433828
9371185,0.0016206708965216875
9371190,0.0016206708965216875
9371195,0.0009048751551433828
9371200,0.0009048751551433828
9371205,0.0016206708965216875
9371210,0.0016206708965216875
9371215,0.0009048751551433828
9371220,0.0016206708965216875
9371225,0.0016206708965216875
9371230,0.0016206708965216875
9371235,0.0009048751551433828
9371240,0.0009048751551433828
9371245,0.0009048751551433828
9371250,0.0009048751551433828
9371255,0.0009048751551433828
9371260,0.0009048751551433828
9371265,0.0009048751551433828
9371270,0.0009048751551433828
9371275,0.0009048751551433828
9371280,0.0009048751551433828
9371285,0.0009048751551433828
9371290,0.0009048751551433828
9371295,0.0009048751551433828
9371300,0.0016206708965216875
9371305,0.0009048751551433828
9371310,0.0016206708965216875
9371315,0.0009048751551433828
9371320,0.0016206708965216875
9371325,0.0009048751551433828
9371330,0.0009048751551433828
9371335,0.0009048751551433828
9371340,0.0009048751551433828
9371345,0.0009048751551433828
9371350,0.0009048751551433828
9371355,0.0009048751551433828
9371360,0.0009048751551433828
9371365,0.0009048751551433828
9371370,0.0009048751551433828
9371375,0.0009048751551433828
9371380,0.0009048751551433828
9371385,0.0009048751551433828
9371390,0.0009048751551433828
9371395,0.0016206708965216875
9371400,0.0009048751551433828
9371405,0.0009048751551433828
9371410,0.0009048751551433828
9371415,0.0009048751551433828
9371420,0.0009048751551433828
9371425,0.0016206708965216875
9371430,0.0009048751551433828
9371435,0.0009048751551433828
9371440,0.0009048751551433828
9371445,0.0009048751551433828
9371450,0.0016206708965216875
9371455,0.0009048751551433828
9371460,0.0009048751551433828
9371465,0.0009048751551433828
9371470,0.0009048751551433828
9371475,0.0009048751551433828
9371480,0.0016206708965216875
9371485,0.0009048751551433828
9371490,0.0016206708965216875
9371495,0.0009048751551433828
9371500,0.0009048751551433828
9371505,0.0009048751551433828
9371510,0.0009048751551433828
9371515,0.0009048751551433828
9371520,0.0016206708965216875
9371525,0.0009048751551433828
9371530,0.0016206708965216875
9371535,0.0009048751551433828
9371540,0.0009048751551433828
9371545,0.0016206708965216875
9371550,0.0009048751551433828
9371555,0.0009048751551433828
9371560,0.0009048751551433828
9371565,0.0016206708965216875
9371570,0.0016206708965216875
9371575,0.0009048751551433828
9371580,0.0016206708965216875
9371585,0.0016206708965216875
9371590,0.0009048751551433828
9371595,0.0009048751551433828
9371600,0.0009048751551433828
9371605,0.0009048751551433828
9371610,0.0016206708965216875
9371615,0.0016206708965216875
9371620,0.0009048751551433828
9371625,0.0009048751551433828
9371630,0.0016206708965216875
9371635,0.0016206708965216875
9371640,0.0009048751551433828
9371645,0.0009048751551433828
9371650,0.0009048751551433828
9371655,0.0009048751551433828
9371660,0.0009048751551433828
9371665,0.0016206708965216875
9371670,0.0009048751551433828
9371675,0.0009048751551433828
9371680,0.0009048751551433828
9371685,0.0009048751551433828
9371690,0.0009048751551433828
9371695,0.0009048751551433828
9371700,0.0016206708965216875
9371705,0.0016206708965216875
9371710,0.0016206708965216875
9371715,0.0016206708965216875
9371720,0.0009048751551433828
9371725,0.0009048751551433828
9371730,0.0009048751551433828
9371735,0.0016206708965216875
9371740,0.0016206708965216875
9371745,0.0016206708965216875
9371750,0.0009048751551433828
9371755,0.0009048751551433828
9371760,0.0016206708965216875
9371765,0.0009048751551433828
9371770,0.0016206708965216875
9371775,0.0009048751551433828
9371780,0.0009048751551433828
9371785,0.0009048751551433828
9371790,0.0009048751551433828
9371795,0.0009048751551433828
9371800,0.0009048751551433828
9371805,0.0016206708965216875
9371810,0.0009048751551433828
9371815,0.0009048751551433828
9371820,0.0009048751551433828
9371825,0.0016206708965216875
9371830,0.0016206708965216875
9371835,0.0009048751551433828
9371840,0.0016206708965216875
9371845,0.0016206708965216875
9371850,0.0016206708965216875
9371855,0.0009048751551433828
9371860,0.0009048751551433828
9371865,0.0009048751551433828
9371870,0.0009048751551433828
9371875,0.0009048751551433828
9371880,0.0009048751551433828
9371885,0.0009048751551433828
9371890,0.0009048751551433828
9371895,0.0016206708965216875
9371900,0.0009048751551433828
9371905,0.0009048751551433828
9371910,0.0009048751551433828
9371915,0.0009048751551433828
9371920,0.0009048751551433828
9371925,0.0016206708965216875
9371930,0.0009048751551433828
9371935,0.0009048751551433828
9371940,0.0009048751551433828
9371945,0.0009048751551433828
9371950,0.0009048751551433828
9371955,0.0009048751551433828
9371960,0.0009048751551433828
9371965,0.0009048751551433828
9371970,0.0009048751551433828
9371975,0.0016206708965216875
9371980,0.0009048751551433828
9371985,0.0009048751551433828
9371990,0.0009048751551433828
9371995,0.0016206708965216875
9372000,0.0009048751551433828
9372005,0.0009048751551433828
9372010,0.0009048751551433828
9372015,0.0016206708965216875
9372020,0.0009048751551433828
9372025,0.0016206708965216875
9372030,0.0009048751551433828
9372035,0.0016206708965216875
9372040,0.0009048751551433828
9372045,0.0009048751551433828
9372050,0.0009048751551433828
9372055,0.0009048751551433828
9372060,0.0009048751551433828
9372065,0.0009048751551433828
9372070,0.0009048751551433828
9372075,0.0016206708965216875
9372080,0.0009048751551433828
9372085,0.0009048751551433828
9372090,0.0009048751551433828
9372095,0.0009048751551433828
9372100,0.0009048751551433828
9372105,0.0009048751551433828
9372110,0.0009048751551433828
9372115,0.0009048751551433828
9372120,0.0016206708965216875
9372125,0.0009048751551433828
9372130,0.0009048751551433828
9372135,0.0009048751551433828
9372140,0.0016206708965216875
9372145,0.0009048751551433828
9372150,0.0009048751551433828
9372155,0.0009048751551433828
9372160,0.0016206708965216875
9372165,0.0016206708965216875
9372170,0.0009048751551433828
9372175,0.0009048751551433828
9372180,0.0009048751551433828
9372185,0.0016206708965216875
9372190,0.0016206708965216875
9372195,0.0009048751551433828
9372200,0.0009048751551433828
9372205,0.0009048751551433828
9372210,0.0009048751551433828
9372215,0.0016206708965216875
9372220,0.0009048751551433828
9372225,0.0009048751551433828
9372230,0.0009048751551433828
9372235,0.0016206708965216875
9372240,0.0016206708965216875
9372245,0.0009048751551433828
9372250,0.0009048751551433828
9372255,0.0009048751551433828
9372260,0.0009048751551433828
9372265,0.0009048751551433828
9372270,0.0016206708965216875
9372275,0.0009048751551433828
9372280,0.0009048751551433828
9372285,0.0009048751551433828
9372290,0.0016206708965216875
9372295,0.0016206708965216875
9372300,0.0016206708965216875
9372305,0.0009048751551433828
9372310,0.0009048751551433828
9372315,0.0009048751551433828
9372320,0.0009048751551433828
9372325,0.0009048751551433828
9372330,0.0016206708965216875
9372335,0.0016206708965216875
9372340,0.0009048751551433828
9372345,0.0009048751551433828
9372350,0.0009048751551433828
9372355,0.0009048751551433828
9372360,0.0009048751551433828
9372365,0.0016206708965216875
9372370,0.0009048751551433828
9372375,0.0009048751551433828
9372380,0.0009048751551433828
9372385,0.0016206708965216875
9372390,0.0009048751551433828
9372395,0.0009048751551433828
9372400,0.0016206708965216875
9372405,0.0016206708965216875
9372410,0.0009048751551433828
9372415,0.0009048751551433828
9372420,0.0009048751551433828
9372425,0.0016206708965216875
9372430,0.0009048751551433828
9372435,0.0016206708965216875
9372440,0.0016206708965216875
9372445,0.0009048751551433828
9372450,0.0009048751551433828
9372455,0.0016206708965216875
9372460,0.0009048751551433828
9372465,0.0016206708965216875
9372470,0.0016206708965216875
9372475,0.0009048751551433828
9372480,0.0009048751551433828
9372485,0.0016206708965216875
9372490,0.0016206708965216875
9372495,0.0009048751551433828
9372500,0.0009048751551433828
9372505,0.0016206708965216875
9372510,0.0009048751551433828
9372515,0.0009048751551433828
9372520,0.0016206708965216875
9372525,0.0009048751551433828
9372530,0.0009048751551433828
9372535,0.0009048751551433828
9372540,0.0016206708965216875
9372545,0.0009048751551433828
9372550,0.0009048751551433828
9372555,0.0009048751551433828
9372560,0.0009048751551433828
9372565,0.0009048751551433828
9372570,0.0009048751551433828
9372575,0.0016206708965216875
9372580,0.0009048751551433828
9372585,0.0009048751551433828
9372590,0.0009048751551433828
9372595,0.0016206708965216875
9372600,0.0009048751551433828
9372605,0.0009048751551433828
9372610,0.0009048751551433828
9372615,0.0009048751551433828
9372620,0.0009048751551433828
9372625,0.0016206708965216875
9372630,0.0009048751551433828
9372635,0.0016206708965216875
9372640,0.0016206708965216875
9372645,0.0009048751551433828
9372650,0.0009048751551433828
9372655,0.0009048751551433828
9372660,0.0009048751551433828
9372665,0.0009048751551433828
9372670,0.0009048751551433828
9372675,0.0009048751551433828
9372680,0.0009048751551433828
9372685,0.0016206708965216875
9372690,0.0009048751551433828
9372695,0.0009048751551433828
9372700,0.0009048751551433828
9372705,0.0009048751551433828
9372710,0.0009048751551433828
9372715,0.0009048751551433828
9372720,0.0009048751551433828
9372725,0.0009048751551433828
9372730,0.0009048751551433828
9372735,0.0009048751551433828
9372740,0.0016206708965216875
9372745,0.0016206708965216875
9372750,0.0016206708965216875
9372755,0.0009048751551433828
9372760,0.0009048751551433828
9372765,0.0009048751551433828
9372770,0.0016206708965216875
9372775,0.0009048751551433828
9372780,0.0009048751551433828
9372785,0.0009048751551433828
9372790,0.0016206708965216875
9372795,0.0009048751551433828
9372800,0.0009048751551433828
9372805,0.0016206708965216875
9372810,0.0016206708965216875
9372815,0.0016206708965216875
9372820,0.0009048751551433828
9372825,0.0009048751551433828
9372830,0.0009048751551433828
9372835,0.0009048751551433828
9372840,0.0009048751551433828
9372845,0.0009048751551433828
9372850,0.0009048751551433828
9372855,0.0009048751551433828
9372860,0.0016206708965216875
9372865,0.0009048751551433828
9372870,0.0009048751551433828
9372875,0.0016206708965216875
9372880,0.0009048751551433828
9372885,0.0009048751551433828
9372890,0.0009048751551433828
9372895,0.0009048751551433828
9372900,0.0009048751551433828
9372905,0.0009048751551433828
9372910,0.0009048751551433828
9372915,0.0009048751551433828
9372920,0.0009048751551433828
9372925,0.0009048751551433828
9372930,0.0009048751551433828
9372935,0.0016206708965216875
9372940,0.0016206708965216875
9372945,0.0016206708965216875
9372950,0.0009048751551433828
9372955,0.0009048751551433828
9372960,0.0009048751551433828
9372965,0.0016206708965216875
9372970,0.0009048751551433828
9372975,0.0016206708965216875
9372980,0.0009048751551433828
9372985,0.0009048751551433828
9372990,0.0009048751551433828
9372995,0.0016206708965216875
9373000,0.0009048751551433828
9373005,0.0016206708965216875
9373010,0.0009048751551433828
9373015,0.0009048751551433828
9373020,0.0016206708965216875
9373025,0.0016206708965216875
9373030,0.0016206708965216875
9373035,0.0009048751551433828
9373040,0.0016206708965216875
9373045,0.0009048751551433828
9373050,0.0016206708965216875
9373055,0.0009048751551433828
9373060,0.0009048751551433828
9373065,0.0009048751551433828
9373070,0.0009048751551433828
9373075,0.0009048751551433828
9373080,0.0009048751551433828
9373085,0.0009048751551433828
9373090,0.0009048751551433828
9373095,0.0009048751551433828
9373100,0.0009048751551433828
9373105,0.0009048751551433828
9373110,0.0009048751551433828
9373115,0.0016206708965216875
9373120,0.0009048751551433828
9373125,0.0009048751551433828
9373130,0.0016206708965216875
9373135,0.0009048751551433828
9373140,0.0009048751551433828
9373145,0.0009048751551433828
9373150,0.0016206708965216875
9373155,0.0009048751551433828
9373160,0.0009048751551433828
9373165,0.0009048751551433828
9373170,0.0009048751551433828
9373175,0.0009048751551433828
9373180,0.0009048751551433828
9373185,0.0009048751551433828
9373190,0.0009048751551433828
9373195,0.0016206708965216875
9373200,0.0009048751551433828
9373205,0.0009048751551433828
9373210,0.0009048751551433828
9373215,0.0009048751551433828
9373220,0.0016206708965216875
9373225,0.0009048751551433828
9373230,0.0016206708965216875
9373235,0.0009048751551433828
9373240,0.0009048751551433828
9373245,0.0016206708965216875
9373250,0.0009048751551433828
9373255,0.0009048751551433828
9373260,0.0009048751551433828
9373265,0.0009048751551433828
9373270,0.0016206708965216875
9373275,0.0009048751551433828
9373280,0.0009048751551433828
9373285,0.0009048751551433828
9373290,0.0016206708965216875
9373295,0.0009048751551433828
9373300,0.0016206708965216875
9373305,0.0009048751551433828
9373310,0.0016206708965216875
9373315,0.0016206708965216875
9373320,0.0016206708965216875
9373325,0.0016206708965216875
9373330,0.0009048751551433828
9373335,0.0009048751551433828
9373340,0.0009048751551433828
9373345,0.0009048751551433828
9373350,0.0009048751551433828
9373355,0.0009048751551433828
9373360,0.0009048751551433828
9373365,0.0016206708965216875
9373370,0.0016206708965216875
9373375,0.0016206708965216875
9373380,0.0009048751551433828
9373385,0.0009048751551433828
9373390,0.0009048751551433828
9373395,0.0009048751551433828
9373400,0.0009048751551433828
9373405,0.0009048751551433828
9373410,0.0016206708965216875
9373415,0.0009048751551433828
9373420,0.0009048751551433828
9373425,0.0016206708965216875
9373430,0.0009048751551433828
9373435,0.0009048751551433828
9373440,0.0009048751551433828
9373445,0.0009048751551433828
9373450,0.0009048751551433828
9373455,0.0009048751551433828
9373460,0.0009048751551433828
9373465,0.0009048751551433828
9373470,0.0009048751551433828
9373475,0.0009048751551433828
9373480,0.0009048751551433828
9373485,0.0009048751551433828
9373490,0.0009048751551433828
9373495,0.0016206708965216875
9373500,0.0009048751551433828
9373505,0.0009048751551433828
9373510,0.0016206708965216875
9373515,0.0016206708965216875
9373520,0.0009048751551433828
9373525,0.0009048751551433828
9373530,0.0016206708965216875
9373535,0.0016206708965216875
9373540,0.0016206708965216875
9373545,0.0016206708965216875
9373550,0.0009048751551433828
9373555,0.0016206708965216875
9373560,0.0009048751551433828
9373565,0.0016206708965216875
9373570,0.0009048751551433828
9373575,0.0016206708965216875
9373580,0.0009048751551433828
9373585,0.0009048751551433828
9373590,0.0009048751551433828
9373595,0.0009048751551433828
9373600,0.0016206708965216875
9373605,0.0016206708965216875
9373610,0.0016206708965216875
9373615,0.0016206708965216875
9373620,0.0009048751551433828
9373625,0.0016206708965216875
9373630,0.0009048751551433828
9373635,0.0009048751551433828
9373640,0.0009048751551433828
9373645,0.0009048751551433828
9373650,0.0016206708965216875
9373655,0.0009048751551433828
9373660,0.0016206708965216875
9373665,0.0009048751551433828
9373670,0.0009048751551433828
9373675,0.0016206708965216875
9373680,0.0016206708965216875
9373685,0.0009048751551433828
9373690,0.0009048751551433828
9373695,0.0009048751551433828
9373700,0.0009048751551433828
9373705,0.0009048751551433828
9373710,0.0016206708965216875
9373715,0.0009048751551433828
9373720,0.0009048751551433828
9373725,0.0016206708965216875
9373730,0.0009048751551433828
9373735,0.0009048751551433828
9373740,0.0009048751551433828
9373745,0.0016206708965216875
9373750,0.0009048751551433828
9373755,0.0016206708965216875
9373760,0.0009048751551433828
9373765,0.0016206708965216875
9373770,0.0009048751551433828
9373775,0.0016206708965216875
9373780,0.0009048751551433828
9373785,0.0016206708965216875
9373790,0.0009048751551433828
9373795,0.0016206708965216875
9373800,0.0016206708965216875
9373805,0.0016206708965216875
9373810,0.0016206708965216875
9373815,0.0016206708965216875
9373820,0.0009048751551433828
9373825,0.0009048751551433828
9373830,0.0016206708965216875
9373835,0.0016206708965216875
9373840,0.0016206708965216875
9373845,0.0009048751551433828
9373850,0.0009048751551433828
9373855,0.0016206708965216875
9373860,0.0016206708965216875
9373865,0.0016206708965216875
9373870,0.0009048751551433828
9373875,0.0016206708965216875
9373880,0.0009048751551433828
9373885,0.0016206708965216875
9373890,0.0016206708965216875
9373895,0.0016206708965216875
9373900,0.0016206708965216875
9373905,0.0009048751551433828
9373910,0.0016206708965216875
9373915,0.0009048751551433828
9373920,0.0016206708965216875
9373925,0.0009048751551433828
9373930,0.0009048751551433828
9373935,0.0016206708965216875
9373940,0.0016206708965216875
9373945,0.0009048751551433828
9373950,0.0016206708965216875
9373955,0.0009048751551433828
9373960,0.0016206708965216875
9373965,0.0009048751551433828
9373970,0.0016206708965216875
9373975,0.0016206708965216875
9373980,0.0016206708965216875
9373985,0.0009048751551433828
9373990,0.0009048751551433828
9373995,0.0016206708965216875
9374000,0.0009048751551433828
9374005,0.0009048751551433828
9374010,0.0016206708965216875
9374015,0.0016206708965216875
9374020,0.0009048751551433828
9374025,0.0009048751551433828
9374030,0.0009048751551433828
9374035,0.0016206708965216875
9374040,0.0016206708965216875
9374045,0.0016206708965216875
9374050,0.0009048751551433828
9374055,0.0009048751551433828
9374060,0.0009048751551433828
9374065,0.0016206708965216875
9374070,0.0009048751551433828
9374075,0.0016206708965216875
9374080,0.0016206708965216875
9374085,0.0016206708965216875
9374090,0.0009048751551433828
9374095,0.0016206708965216875
9374100,0.0009048751551433828
9374105,0.0016206708965216875
9374110,0.0016206708965216875
9374115,0.0016206708965216875
9374120,0.0016206708965216875
9374125,0.0016206708965216875
9374130,0.0016206708965216875
9374135,0.0009048751551433828
9374140,0.0016206708965216875
9374145,0.0009048751551433828
9374150,0.0009048751551433828
9374155,0.0016206708965216875
9374160,0.0009048751551433828
9374165,0.0016206708965216875
9374170,0.0009048751551433828
9374175,0.0009048751551433828
9374180,0.0009048751551433828
9374185,0.0016206708965216875
9374190,0.0016206708965216875
9374195,0.0009048751551433828
9374200,0.0009048751551433828
9374205,0.0016206708965216875
9374210,0.0016206708965216875
9374215,0.0009048751551433828
9374220,0.0016206708965216875
9374225,0.0016206708965216875
9374230,0.0016206708965216875
9374235,0.0016206708965216875
9374240,0.0016206708965216875
9374245,0.0016206708965216875
9374250,0.0009048751551433828
9374255,0.0016206708965216875
9374260,0.0009048751551433828
9374265,0.0009048751551433828
9374270,0.0009048751551433828
9374275,0.0016206708965216875
9374280,0.0009048751551433828
9374285,0.0016206708965216875
9374290,0.0009048751551433828
9374295,0.0016206708965216875
9374300,0.0009048751551433828
9374305,0.0009048751551433828
9374310,0.0009048751551433828
9374315,0.0016206708965216875
9374320,0.0016206708965216875
9374325,0.0009048751551433828
9374330,0.0016206708965216875
9374335,0.0016206708965216875
9374340,0.0016206708965216875
9374345,0.0016206708965216875
9374350,0.0016206708965216875
9374355,0.0016206708965216875
9374360,0.0009048751551433828
9374365,0.0016206708965216875
9374370,0.0016206708965216875
9374375,0.0009048751551433828
9374380,0.0009048751551433828
9374385,0.0016206708965216875
9374390,0.0016206708965216875
9374395,0.0016206708965216875
9374400,0.0016206708965216875
9374405,0.0016206708965216875
9374410,0.0009048751551433828
9374415,0.0016206708965216875
9374420,0.0009048751551433828
9374425,0.0009048751551433828
9374430,0.0009048751551433828
9374435,0.0009048751551433828
9374440,0.0016206708965216875
9374445,0.0009048751551433828
9374450,0.0016206708965216875
9374455,0.0009048751551433828
9374460,0.0009048751551433828
9374465,0.0016206708965216875
9374470,0.0016206708965216875
9374475,0.0009048751551433828
9374480,0.0009048751551433828
9374485,0.0009048751551433828
9374490,0.0009048751551433828
9374495,0.0009048751551433828
9374500,0.0009048751551433828
9374505,0.0016206708965216875
9374510,0.0009048751551433828
9374515,0.0016206708965216875
9374520,0.0009048751551433828
9374525,0.0009048751551433828
9374530,0.0016206708965216875
9374535,0.0009048751551433828
9374540,0.0009048751551433828
9374545,0.0016206708965216875
9374550,0.0009048751551433828
9374555,0.0009048751551433828
9374560,0.0016206708965216875
9374565,0.0009048751551433828
9374570,0.0016206708965216875
9374575,0.0009048751551433828
9374580,0.0009048751551433828
9374585,0.0009048751551433828
9374590,0.0009048751551433828
9374595,0.0016206708965216875
9374600,0.0009048751551433828
9374605,0.0009048751551433828
9374610,0.0009048751551433828
9374615,0.0016206708965216875
9374620,0.0009048751551433828
9374625,0.0009048751551433828
9374630,0.0009048751551433828
9374635,0.0009048751551433828
9374640,0.0009048751551433828
9374645,0.0009048751551433828
9374650,0.0009048751551433828
9374655,0.0009048751551433828
9374660,0.0009048751551433828
9374665,0.0009048751551433828
9374670,0.0009048751551433828
9374675,0.0009048751551433828
9374680,0.0016206708965216875
9374685,0.0009048751551433828
9374690,0.0009048751551433828
9374695,0.0016206708965216875
9374700,0.0009048751551433828
9374705,0.0016206708965216875
9374710,0.0016206708965216875
9374715,0.0009048751551433828
9374720,0.0009048751551433828
9374725,0.0016206708965216875
9374730,0.0009048751551433828
9374735,0.0016206708965216875
9374740,0.0009048751551433828
9374745,0.0009048751551433828
9374750,0.0009048751551433828
9374755,0.0016206708965216875
9374760,0.0016206708965216875
9374765,0.0016206708965216875
9374770,0.0009048751551433828
9374775,0.0009048751551433828
9374780,0.0016206708965216875
9374785,0.0009048751551433828
9374790,0.0009048751551433828
9374795,0.0009048751551433828
9374800,0.0009048751551433828
9374805,0.0016206708965216875
9374810,0.0009048751551433828
9374815,0.0016206708965216875
9374820,0.0009048751551433828
9374825,0.0016206708965216875
9374830,0.0009048751551433828
9374835,0.0016206708965216875
9374840,0.0009048751551433828
9374845,0.0009048751551433828
9374850,0.0016206708965216875
9374855,0.0016206708965216875
9374860,0.0009048751551433828
9374865,0.0009048751551433828
9374870,0.0016206708965216875
9374875,0.0016206708965216875
9374880,0.0016206708965216875
9374885,0.0009048751551433828
9374890,0.0009048751551433828
9374895,0.0009048751551433828
9374900,0.0009048751551433828
9374905,0.0016206708965216875
9374910,0.0009048751551433828
9374915,0.0009048751551433828
9374920,0.0016206708965216875
9374925,0.0009048751551433828
9374930,0.0016206708965216875
9374935,0.0009048751551433828
9374940,0.0016206708965216875
9374945,0.0016206708965216875
9374950,0.0009048751551433828
9374955,0.0009048751551433828
9374960,0.0009048751551433828
9374965,0.0009048751551433828
9374970,0.0009048751551433828
9374975,0.0009048751551433828
9374980,0.0009048751551433828
9374985,0.0009048751551433828
9374990,0.0009048751551433828
9374995,0.0009048751551433828
9375000,0.0009048751551433828
9375005,0.0009048751551433828
9375010,0.0009048751551433828
9375015,0.0009048751551433828
9375020,0.0009048751551433828
9375025,0.0016206708965216875
9375030,0.0016206708965216875
9375035,0.0009048751551433828
9375040,0.0009048751551433828
9375045,0.0009048751551433828
9375050,0.0009048751551433828
9375055,0.0016206708965216875
9375060,0.0016206708965216875
9375065,0.0009048751551433828
9375070,0.0016206708965216875
9375075,0.0016206708965216875
9375080,0.0009048751551433828
9375085,0.0009048751551433828
9375090,0.0009048751551433828
9375095,0.0009048751551433828
9375100,0.0009048751551433828
9375105,0.0009048751551433828
9375110,0.0016206708965216875
9375115,0.0009048751551433828
9375120,0.0016206708965216875
9375125,0.0016206708965216875
9375130,0.0009048751551433828
9375135,0.0016206708965216875
9375140,0.0009048751551433828
9375145,0.0009048751551433828
9375150,0.0016206708965216875
9375155,0.0009048751551433828
9375160,0.0009048751551433828
9375165,0.0009048751551433828
9375170,0.0009048751551433828
9375175,0.0009048751551433828
9375180,0.0009048751551433828
9375185,0.0009048751551433828
9375190,0.0009048751551433828
9375195,0.0009048751551433828
9375200,0.0009048751551433828
9375205,0.0016206708965216875
9375210,0.0016206708965216875
9375215,0.0009048751551433828
9375220,0.0016206708965216875
9375225,0.0009048751551433828
9375230,0.0016206708965216875
9375235,0.0009048751551433828
9375240,0.0016206708965216875
9375245,0.0009048751551433828
9375250,0.0009048751551433828
9375255,0.0009048751551433828
9375260,0.0009048751551433828
9375265,0.0016206708965216875
9375270,0.0016206708965216875
9375275,0.0009048751551433828
9375280,0.0009048751551433828
9375285,0.0016206708965216875
9375290,0.0009048751551433828
9375295,0.0016206708965216875
9375300,0.0016206708965216875
9375305,0.0016206708965216875
9375310,0.0009048751551433828
9375315,0.0009048751551433828
9375320,0.0016206708965216875
9375325,0.0016206708965216875
9375330,0.0016206708965216875
9375335,0.0016206708965216875
9375340,0.0009048751551433828
9375345,0.0009048751551433828
9375350,0.0009048751551433828
9375355,0.0009048751551433828
9375360,0.0009048751551433828
9375365,0.0009048751551433828
9375370,0.0016206708965216875
9375375,0.0009048751551433828
9375380,0.0009048751551433828
9375385,0.0016206708965216875
9375390,0.0016206708965216875
9375395,0.0009048751551433828
9375400,0.0009048751551433828
9375405,0.0016206708965216875
9375410,0.0016206708965216875
9375415,0.0009048751551433828
9375420,0.0016206708965216875
9375425,0.0009048751551433828
9375430,0.0009048751551433828
9375435,0.0009048751551433828
9375440,0.0016206708965216875
9375445,0.0016206708965216875
9375450,0.0009048751551433828
9375455,0.0009048751551433828
9375460,0.0016206708965216875
9375465,0.0009048751551433828
9375470,0.0016206708965216875
9375475,0.0009048751551433828
9375480,0.0009048751551433828
9375485,0.0016206708965216875
9375490,0.0009048751551433828
9375495,0.0016206708965216875
9375500,0.0009048751551433828
9375505,0.0009048751551433828
9375510,0.0009048751551433828
9375515,0.0016206708965216875
9375520,0.0009048751551433828
9375525,0.0016206708965216875
9375530,0.0009048751551433828
9375535,0.0009048751551433828
9375540,0.0016206708965216875
9375545,0.0009048751551433828
9375550,0.0009048751551433828
9375555,0.0016206708965216875
9375560,0.0009048751551433828
9375565,0.0009048751551433828
9375570,0.0009048751551433828
9375575,0.0009048751551433828
9375580,0.0016206708965216875
9375585,0.0016206708965216875
9375590,0.0016206708965216875
9375595,0.0009048751551433828
9375600,0.0016206708965216875
9375605,0.0016206708965216875
9375610,0.0016206708965216875
9375615,0.0009048751551433828
9375620,0.0009048751551433828
9375625,0.0016206708965216875
9375630,0.0016206708965216875
9375635,0.0009048751551433828
9375640,0.0016206708965216875
9375645,0.0016206708965216875
9375650,0.0016206708965216875
9375655,0.0016206708965216875
9375660,0.0016206708965216875
9375665,0.0016206708965216875
9375670,0.0016206708965216875
9375675,0.0016206708965216875
9375680,0.0016206708965216875
9375685,0.0016206708965216875
9375690,0.0016206708965216875
9375695,0.0016206708965216875
9375700,0.0016206708965216875
9375705,0.0009048751551433828
9375710,0.0016206708965216875
9375715,0.0016206708965216875
9375720,0.0016206708965216875
9375725,0.0016206708965216875
9375730,0.0009048751551433828
9375735,0.0016206708965216875
9375740,0.0009048751551433828
9375745,0.0016206708965216875
9375750,0.0016206708965216875
9375755,0.0009048751551433828
9375760,0.0009048751551433828
9375765,0.0016206708965216875
9375770,0.0016206708965216875
9375775,0.0016206708965216875
9375780,0.0016206708965216875
9375785,0.0009048751551433828
9375790,0.0009048751551433828
9375795,0.0009048751551433828
9375800,0.0016206708965216875
9375805,0.0009048751551433828
9375810,0.0009048751551433828
9375815,0.0016206708965216875
9375820,0.0009048751551433828
9375825,0.0016206708965216875
9375830,0.0016206708965216875
9375835,0.0009048751551433828
9375840,0.0009048751551433828
9375845,0.0009048751551433828
9375850,0.0009048751551433828
9375855,0.0016206708965216875
9375860,0.0016206708965216875
9375865,0.0009048751551433828
9375870,0.0016206708965216875
9375875,0.0009048751551433828
9375880,0.0009048751551433828
9375885,0.0009048751551433828
9375890,0.0009048751551433828
9375895,0.0016206708965216875
9375900,0.0009048751551433828
9375905,0.0009048751551433828
9375910,0.0009048751551433828
9375915,0.0016206708965216875
9375920,0.0016206708965216875
9375925,0.0009048751551433828
9375930,0.0009048751551433828
9375935,0.0009048751551433828
9375940,0.0016206708965216875
9375945,0.0009048751551433828
9375950,0.0016206708965216875
9375955,0.0016206708965216875
9375960,0.0009048751551433828
9375965,0.0009048751551433828
9375970,0.0009048751551433828
9375975,0.0009048751551433828
9375980,0.0009048751551433828
9375985,0.0009048751551433828
9375990,0.0016206708965216875
9375995,0.0009048751551433828
9380000,0.0016206708965216875
9380005,0.0016206708965216875
9380010,0.0016206708965216875
9380015,0.0009048751551433828
9380020,0.0016206708965216875
9380025,0.0016206708965216875
9380030,0.0009048751551433828
9380035,0.0009048751551433828
9380040,0.0016206708965216875
9380045,0.0009048751551433828
9380050,0.0016206708965216875
9380055,0.0009048751551433828
9380060,0.0009048751551433828
9380065,0.0016206708965216875
9380070,0.0009048751551433828
9380075,0.0016206708965216875
9380080,0.0016206708965216875
9380085,0.0016206708965216875
9380090,0.0009048751551433828
9380095,0.0009048751551433828
9380100,0.0009048751551433828
9380105,0.0009048751551433828
